Date,Open,High,Low,Close
2023-01-03,11117.00,11182.00,10844.75,10942.00
2023-01-04,11024.50,11068.50,10863.50,10996.50
2023-01-05,10929.25,10930.00,10805.00,10820.00
2023-01-06,10942.75,11165.75,10766.25,11114.00
2023-01-09,11175.00,11385.50,11159.75,11187.00
2023-01-10,11127.75,11286.25,11117.75,11285.75
2023-01-11,11324.00,11479.50,11291.00,11475.75
2023-01-12,11546.00,11579.75,11311.25,11532.00
2023-01-13,11405.50,11619.50,11389.00,11607.25
2023-01-17,11564.25,11685.00,11549.50,11626.50
2023-01-18,11690.50,11759.50,11470.50,11479.00
2023-01-19,11387.25,11454.25,11308.50,11360.00
2023-01-20,11409.00,11686.75,11383.50,11675.75
2023-01-23,11697.25,11983.00,11671.75,11931.25
2023-01-24,11848.25,11951.50,11838.25,11905.75
2023-01-25,11709.50,11903.50,11604.50,11875.75
2023-01-26,11997.00,12111.25,11904.25,12104.50
2023-01-27,12043.00,12308.50,12032.25,12222.75
2023-01-30,12085.50,12143.25,11960.00,11971.00
2023-01-31,12001.50,12156.00,11969.00,12153.50
2023-02-01,12135.25,12516.25,12055.25,12420.00
2023-02-02,12662.00,12934.50,12646.50,12854.75
2023-02-03,12589.50,12878.00,12551.25,12623.00
2023-02-06,12500.75,12608.50,12455.75,12513.25
2023-02-07,12519.50,12818.50,12459.25,12771.75
2023-02-08,12720.25,12752.00,12512.75,12543.00
2023-02-09,12714.25,12728.50,12366.50,12426.75
2023-02-10,12331.50,12422.00,12243.25,12345.75
2023-02-13,12384.00,12567.00,12352.00,12544.50
2023-02-14,12519.00,12673.50,12390.50,12630.75
2023-02-15,12584.00,12734.50,12524.25,12733.75
2023-02-16,12559.00,12694.25,12475.75,12481.50
2023-02-17,12389.75,12423.75,12265.75,12392.00
2023-02-21,12240.50,12290.00,12090.25,12098.00
2023-02-22,12130.75,12190.50,12034.00,12103.00
2023-02-23,12221.00,12261.00,12028.50,12205.75
2023-02-24,11998.25,12043.00,11923.00,11997.75
2023-02-27,12138.25,12189.50,12058.50,12083.75
2023-02-28,12096.25,12172.75,12041.50,12064.25
2023-03-01,12039.25,12079.50,11924.75,11965.00
2023-03-02,11842.50,12096.25,11840.50,12066.25
2023-03-03,12139.50,12321.25,12111.50,12312.25
2023-03-06,12368.00,12486.25,12314.25,12323.75
2023-03-07,12344.75,12362.75,12142.25,12169.25
2023-03-08,12177.50,12254.50,12108.25,12230.75
2023-03-09,12255.25,12353.50,11977.50,12006.50
2023-03-10,12069.50,12088.00,11795.00,11840.75
2023-03-13,11901.25,12213.50,11822.00,12054.00
2023-03-14,12183.75,12356.50,12168.50,12328.00
2023-03-15,12152.25,12407.50,12127.75,12391.50
2023-03-16,12373.25,12735.75,12314.00,12715.50
2023-03-17,12677.25,12811.25,12569.50,12647.50
2023-03-20,12672.00,12708.00,12529.50,12692.75
2023-03-21,12763.25,12898.25,12712.50,12877.50
2023-03-22,12853.25,13082.00,12696.00,12697.75
2023-03-23,12822.00,13031.00,12733.50,12847.75
2023-03-24,12808.75,12896.00,12728.00,12894.00
2023-03-27,12915.75,12965.25,12765.50,12799.50
2023-03-28,12771.50,12778.25,12634.25,12733.00
2023-03-29,12853.25,12994.00,12852.25,12969.25
2023-03-30,13050.75,13111.75,13011.25,13085.00
2023-03-31,13095.75,13311.50,13080.25,13301.25
2023-04-03,13212.00,13278.75,13154.00,13268.75
2023-04-04,13303.75,13326.75,13168.25,13223.25
2023-04-05,13200.50,13208.00,13006.00,13079.75
2023-04-06,13019.75,13191.00,12953.25,13171.75
2023-04-10,13059.25,13164.75,12967.50,13164.00
2023-04-11,13136.25,13163.50,13053.50,13076.75
2023-04-12,13174.25,13190.25,12937.75,12958.00
2023-04-13,13025.00,13228.00,13003.25,13209.75
2023-04-14,13121.25,13255.00,13058.00,13181.00
2023-04-17,13175.25,13206.00,13076.75,13189.50
2023-04-18,13288.50,13297.75,13138.00,13188.75
2023-04-19,13079.00,13226.75,13075.50,13182.75
2023-04-20,13069.00,13200.00,13021.75,13077.50
2023-04-21,13054.50,13122.00,12982.50,13088.25
2023-04-24,13094.00,13134.00,12967.25,13059.00
2023-04-25,12998.50,13015.50,12806.00,12808.75
2023-04-26,12948.50,13012.25,12863.75,12882.00
2023-04-27,13021.75,13253.25,13013.50,13231.50
2023-04-28,13208.50,13324.25,13172.25,13323.75
2023-05-01,13303.50,13363.50,13258.75,13303.75
2023-05-02,13296.75,13313.25,13110.25,13185.00
2023-05-03,13201.50,13314.00,13092.50,13100.00
2023-05-04,13078.25,13131.25,13001.75,13048.25
2023-05-05,13113.75,13359.00,13112.00,13324.00
2023-05-08,13294.25,13368.00,13254.50,13354.50
2023-05-09,13276.50,13317.50,13250.50,13266.25
2023-05-10,13383.75,13446.75,13262.25,13410.50
2023-05-11,13434.00,13470.25,13361.50,13446.75
2023-05-12,13463.50,13487.25,13310.50,13397.50
2023-05-15,13423.75,13480.00,13351.50,13471.75
2023-05-16,13433.00,13554.50,13426.25,13482.00
2023-05-17,13521.50,13669.00,13475.50,13644.50
2023-05-18,13639.00,13901.25,13631.50,13889.25
2023-05-19,13913.25,13929.00,13814.25,13858.25
2023-05-22,13856.00,13946.75,13844.75,13905.50
2023-05-23,13840.75,13878.00,13710.00,13725.50
2023-05-24,13646.25,13705.75,13566.50,13653.50
2023-05-25,13963.75,14031.25,13851.25,13978.00
2023-05-26,14022.25,14368.50,14014.75,14333.00
2023-05-30,14526.25,14559.50,14336.75,14396.75
2023-05-31,14320.75,14412.25,14251.25,14302.00
2023-06-01,14296.50,14528.25,14252.00,14474.00
2023-06-02,14511.50,14627.75,14468.25,14579.75
2023-06-05,14560.75,14694.75,14543.50,14587.25
2023-06-06,14571.75,14623.75,14504.50,14583.75
2023-06-07,14598.00,14675.00,14305.50,14331.25
2023-06-08,14358.75,14523.50,14328.00,14499.50
2023-06-09,14552.75,14687.50,14496.25,14556.50
2023-06-12,14816.25,14990.75,14764.00,14988.75
2023-06-13,15111.00,15151.25,14963.00,15096.50
2023-06-14,15104.75,15216.00,14976.00,15202.25
2023-06-15,15122.50,15441.00,15112.75,15377.25
2023-06-16,15432.50,15475.50,15258.50,15274.75
2023-06-20,15253.00,15310.75,15126.50,15253.75
2023-06-21,15200.75,15219.25,15002.25,15045.75
2023-06-22,14990.25,15218.00,14964.00,15213.75
2023-06-23,15041.25,15155.25,14985.25,15059.75
2023-06-26,15058.50,15152.50,14853.50,14857.25
2023-06-27,14914.50,15139.25,14888.00,15109.75
2023-06-28,15044.25,15219.00,15025.50,15139.50
2023-06-29,15139.00,15145.75,15028.50,15102.75
2023-06-30,15235.75,15376.75,15234.25,15330.50
2023-07-05,15283.25,15432.00,15277.50,15360.00
2023-07-06,15192.75,15252.00,15111.50,15235.75
2023-07-07,15217.50,15359.75,15172.25,15183.50
2023-07-10,15166.25,15214.75,15063.25,15190.25
2023-07-11,15229.25,15278.75,15109.50,15259.25
2023-07-12,15401.00,15507.75,15344.00,15451.75
2023-07-13,15557.75,15741.25,15550.25,15706.00
2023-07-14,15710.00,15857.25,15663.00,15703.00
2023-07-17,15709.25,15882.75,15703.25,15844.75
2023-07-18,15812.50,16029.75,15733.00,15972.50
2023-07-19,16009.25,16062.75,15911.25,15956.75
2023-07-20,15832.00,15895.00,15547.00,15588.25
2023-07-21,15697.25,15719.25,15522.25,15537.50
2023-07-24,15573.00,15618.75,15483.75,15563.75
2023-07-25,15605.25,15736.25,15581.25,15668.75
2023-07-26,15614.50,15684.50,15515.00,15613.00
2023-07-27,15820.50,15904.00,15511.25,15565.50
2023-07-28,15742.25,15896.00,15715.75,15849.75
2023-07-31,15886.00,15905.00,15800.25,15863.00
2023-08-01,15773.00,15849.25,15728.25,15816.75
2023-08-02,15680.25,15680.50,15414.00,15467.75
2023-08-03,15378.75,15523.50,15351.00,15430.25
2023-08-04,15513.00,15610.25,15336.50,15358.00
2023-08-07,15442.00,15491.25,15334.25,15486.25
2023-08-08,15375.00,15388.00,15218.00,15350.00
2023-08-09,15372.50,15376.75,15146.50,15180.25
2023-08-10,15328.75,15442.25,15136.00,15200.75
2023-08-11,15096.50,15174.25,15037.25,15101.00
2023-08-14,15083.00,15273.50,15035.00,15272.50
2023-08-15,15184.00,15259.25,15074.75,15105.25
2023-08-16,15067.25,15144.00,14938.25,14939.25
2023-08-17,15010.50,15014.25,14754.50,14772.00
2023-08-18,14649.00,14802.75,14609.25,14750.25
2023-08-21,14815.00,15013.75,14788.75,14987.00
2023-08-22,15087.00,15097.50,14932.00,14960.50
2023-08-23,14983.50,15242.50,14980.25,15198.00
2023-08-24,15338.75,15359.75,14854.75,14859.00
2023-08-25,14899.00,15048.75,14751.75,14977.50
2023-08-28,15090.00,15126.50,14983.50,15091.50
2023-08-29,15073.50,15430.50,15060.00,15413.50
2023-08-30,15427.25,15522.75,15375.00,15502.00
2023-08-31,15509.00,15606.75,15481.25,15532.25
2023-09-01,15638.00,15661.25,15454.00,15520.00
2023-09-05,15491.00,15586.75,15442.75,15534.25
2023-09-06,15498.50,15514.25,15310.50,15398.25
2023-09-07,15200.50,15311.75,15157.50,15276.75
2023-09-08,15272.25,15390.75,15255.75,15295.00
2023-09-11,15621.25,15696.00,15537.25,15674.25
2023-09-12,15617.25,15658.75,15483.75,15497.75
2023-09-13,15495.50,15619.75,15454.25,15554.50
2023-09-14,15616.50,15714.50,15531.00,15672.75
2023-09-15,15621.75,15633.50,15356.75,15391.00
2023-09-18,15363.75,15461.00,15343.00,15413.25
2023-09-19,15383.75,15408.00,15248.50,15377.00
2023-09-20,15430.50,15436.25,15147.50,15152.00
2023-09-21,14961.50,15020.25,14859.25,14861.25
2023-09-22,14954.50,15027.50,14852.50,14867.00
2023-09-25,14820.25,14939.25,14782.25,14937.00
2023-09-26,14845.00,14846.50,14666.25,14708.75
2023-09-27,14771.25,14821.50,14586.00,14744.50
2023-09-28,14693.50,14947.50,14658.00,14858.50
2023-09-29,15002.00,15060.75,14811.00,14867.50
2023-10-02,14853.00,15046.00,14826.00,14988.00
2023-10-03,14853.50,14974.75,14651.50,14720.00
2023-10-04,14776.25,14956.00,14734.50,14919.50
2023-10-05,14890.75,14926.50,14716.25,14865.00
2023-10-06,14683.50,15160.25,14670.50,15113.00
2023-10-09,14986.50,15212.75,14949.50,15190.50
2023-10-10,15195.75,15383.50,15180.00,15270.00
2023-10-11,15336.25,15387.25,15253.00,15377.00
2023-10-12,15391.25,15468.75,15216.25,15314.25
2023-10-13,15328.75,15366.75,15062.25,15121.50
2023-10-16,15171.50,15336.75,15164.75,15293.75
2023-10-17,15166.00,15309.25,15050.25,15241.00
2023-10-18,15128.75,15223.75,14979.25,15023.50
2023-10-19,15083.00,15138.25,14852.25,14885.75
2023-10-20,14826.25,14886.00,14651.75,14661.25
2023-10-23,14606.25,14853.75,14514.25,14706.00
2023-10-24,14802.00,14878.00,14706.00,14846.25
2023-10-25,14747.25,14758.25,14451.25,14476.25
2023-10-26,14404.75,14459.00,14140.25,14194.25
2023-10-27,14314.00,14407.75,14209.75,14265.50
2023-10-30,14360.25,14476.50,14306.25,14418.75
2023-10-31,14413.75,14503.75,14311.25,14489.50
2023-11-01,14498.25,14762.00,14467.00,14742.50
2023-11-02,14946.25,15008.50,14869.50,14999.00
2023-11-03,15045.50,15228.50,15018.50,15174.50
2023-11-06,15205.75,15257.50,15138.00,15232.75
2023-11-07,15252.75,15412.25,15224.00,15375.00
2023-11-08,15374.25,15417.50,15286.75,15384.25
2023-11-09,15403.50,15453.75,15236.75,15258.50
2023-11-10,15318.75,15604.50,15305.50,15597.00
2023-11-13,15536.00,15589.50,15465.25,15547.75
2023-11-14,15820.50,15918.75,15790.25,15879.25
2023-11-15,15965.25,15977.25,15832.50,15890.00
2023-11-16,15881.50,15906.75,15796.75,15897.25
2023-11-17,15889.50,15940.00,15825.00,15897.75
2023-11-20,15913.00,16116.75,15890.50,16088.75
2023-11-21,16007.75,16020.75,15916.75,15989.00
2023-11-22,16065.25,16173.50,16005.50,16047.50
2023-11-27,16000.25,16089.25,15970.25,16007.25
2023-11-28,15986.50,16071.50,15958.50,16048.00
2023-11-29,16145.50,16208.50,16013.50,16025.50
2023-11-30,16050.50,16051.50,15856.00,15979.75
2023-12-01,15930.50,16050.00,15864.00,16025.25
2023-12-04,15906.25,15908.00,15721.25,15871.25
2023-12-05,15798.00,15961.00,15769.00,15912.00
2023-12-06,16013.25,16037.75,15802.00,15815.00
2023-12-07,15909.75,16066.00,15887.50,16035.75
2023-12-08,15965.50,16118.75,15938.50,16099.00
2023-12-11,16292.25,16459.50,16281.50,16447.75
2023-12-12,16450.50,16579.75,16396.50,16577.25
2023-12-13,16630.00,16806.50,16576.00,16779.50
2023-12-14,16853.00,16877.25,16628.00,16755.50
2023-12-15,16788.50,16887.25,16757.00,16819.00
2023-12-18,16853.75,16974.00,16832.50,16938.00
2023-12-19,16958.75,17027.50,16944.50,17021.25
2023-12-20,16982.00,17073.50,16760.25,16764.25
2023-12-21,16941.25,16966.00,16815.00,16950.50
2023-12-22,17000.50,17041.50,16896.00,16980.25
2023-12-26,17003.75,17111.25,17003.75,17084.25
2023-12-27,17100.50,17127.75,17055.50,17116.75
2023-12-28,17142.75,17159.00,17077.75,17091.00
2023-12-29,17084.75,17107.50,16938.25,17018.75
2024-01-02,16853.00,16877.75,16622.50,16720.75
2024-01-03,16617.00,16653.50,16522.00,16540.75
2024-01-04,16459.00,16583.75,16436.00,16443.75
2024-01-05,16400.50,16577.25,16398.00,16464.00
2024-01-08,16477.50,16811.25,16472.25,16801.50
2024-01-09,16665.75,16868.50,16660.50,16832.50
2024-01-10,16816.00,16982.75,16802.00,16943.00
2024-01-11,16907.25,17043.50,16753.50,16964.25
2024-01-12,16963.75,17042.50,16913.50,16969.50
2024-01-16,16893.75,17033.75,16855.50,16965.50
2024-01-18,16982.50,17125.75,16942.75,17108.00
2024-01-19,17191.75,17447.75,17184.00,17440.75
2024-01-22,17526.50,17584.75,17434.50,17460.50
2024-01-23,17499.50,17539.00,17410.00,17528.50
2024-01-24,17664.25,17793.25,17604.50,17624.75
2024-01-25,17707.25,17752.00,17542.00,17638.50
2024-01-26,17597.75,17632.00,17504.00,17525.75
2024-01-29,17546.00,17716.00,17520.00,17706.50
2024-01-30,17660.75,17684.75,17548.25,17583.75
2024-01-31,17406.00,17484.00,17230.50,17238.25
2024-02-01,17335.75,17453.25,17264.00,17440.25
2024-02-02,17496.75,17775.50,17465.50,17729.75
2024-02-05,17700.50,17745.50,17554.25,17697.25
2024-02-06,17736.50,17767.75,17560.75,17661.75
2024-02-07,17735.75,17875.50,17718.75,17841.50
2024-02-08,17825.50,17896.50,17808.00,17864.75
2024-02-09,17930.75,18071.00,17875.00,18039.00
2024-02-13,17661.25,17791.75,17542.00,17679.00
2024-02-14,17778.50,17887.00,17690.50,17869.75
2024-02-15,17899.25,17932.75,17780.75,17910.50
2024-02-16,17940.75,17950.50,17718.00,17747.00
2024-02-20,17673.00,17723.75,17453.50,17611.25
2024-02-21,17505.00,17541.50,17373.50,17539.25
2024-02-22,17897.50,18086.75,17865.00,18044.75
2024-02-23,18073.50,18144.50,17946.25,17987.00
2024-02-26,18015.25,18058.75,17966.00,17976.75
2024-02-27,18026.00,18032.25,17908.75,18020.50
2024-02-28,17945.00,17975.00,17876.00,17920.25
2024-02-29,18006.25,18108.50,17898.50,18076.00
2024-03-01,18089.25,18372.75,18081.25,18333.50
2024-03-04,18335.00,18346.00,18252.25,18259.50
2024-03-05,18132.50,18145.00,17832.75,17930.00
2024-03-06,18098.50,18174.25,17964.00,18042.50
2024-03-07,18152.00,18360.00,18118.75,18309.25
2024-03-08,18352.00,18436.50,18012.50,18040.50
2024-03-11,18199.00,18271.25,18138.00,18216.25
2024-03-12,18316.50,18491.00,18174.00,18475.75
2024-03-13,18425.00,18441.25,18282.00,18329.00
2024-03-14,18238.50,18342.00,18161.50,18274.75
2024-03-15,18253.25,18255.25,18006.50,18060.75
2024-03-18,18276.50,18380.75,18219.25,18230.00
2024-03-19,18131.00,18289.25,18053.50,18271.00
2024-03-20,18299.00,18497.50,18245.00,18484.50
2024-03-21,18658.50,18708.00,18552.75,18556.50
2024-03-22,18529.25,18626.00,18500.75,18574.00
2024-03-25,18476.00,18571.75,18415.00,18511.25
2024-03-26,18569.00,18608.00,18439.50,18450.75
2024-03-27,18548.25,18571.75,18379.00,18506.50
2024-03-28,18499.25,18538.25,18449.75,18473.25
2024-04-01,18515.25,18607.00,18414.50,18495.00
2024-04-02,18338.00,18347.00,18201.50,18330.50
2024-04-03,18268.25,18451.75,18232.50,18371.00
2024-04-04,18536.25,18568.00,18069.25,18075.50
2024-04-05,18145.00,18408.25,18102.50,18294.00
2024-04-08,18358.50,18376.00,18237.50,18297.00
2024-04-09,18362.00,18405.00,18160.75,18362.00
2024-04-10,18107.50,18234.00,18061.00,18191.50
2024-04-11,18246.50,18518.00,18169.50,18485.50
2024-04-12,18318.25,18342.75,18120.25,18178.50
2024-04-15,18331.00,18350.25,17841.75,17874.75
2024-04-16,17893.50,17987.25,17820.50,17876.75
2024-04-17,17929.00,17967.75,17616.25,17653.75
2024-04-18,17681.25,17746.00,17522.25,17546.75
2024-04-19,17517.75,17522.50,17114.00,17183.25
2024-04-22,17295.75,17448.00,17148.50,17352.25
2024-04-23,17422.00,17656.00,17412.00,17601.75
2024-04-24,17705.00,17795.25,17567.25,17662.75
2024-04-25,17380.00,17604.75,17308.75,17569.25
2024-04-26,17727.50,17901.50,17668.25,17840.25
2024-04-29,17922.25,17948.75,17791.25,17908.25
2024-04-30,17826.00,17894.75,17565.25,17570.25
2024-05-01,17498.00,17791.50,17399.25,17428.75
2024-05-02,17577.25,17685.00,17387.75,17650.75
2024-05-03,17923.25,18048.75,17894.00,18000.50
2024-05-06,18059.25,18198.00,18043.00,18195.25
2024-05-07,18192.25,18265.25,18166.75,18196.25
2024-05-08,18092.25,18242.25,18078.50,18186.50
2024-05-09,18190.75,18238.50,18108.75,18214.50
2024-05-10,18252.75,18348.00,18188.75,18252.25
2024-05-13,18325.00,18335.25,18235.00,18296.25
2024-05-14,18261.75,18433.00,18250.50,18410.75
2024-05-15,18509.50,18706.50,18447.75,18693.75
2024-05-16,18695.00,18760.50,18643.75,18652.50
2024-05-17,18684.25,18685.25,18545.25,18639.75
2024-05-20,18649.00,18794.50,18635.25,18766.00
2024-05-21,18717.50,18808.75,18678.25,18800.25
2024-05-22,18802.75,18838.75,18685.00,18787.50
2024-05-23,19005.50,19007.25,18621.50,18693.75
2024-05-24,18753.00,18925.75,18732.50,18875.25
2024-05-28,18916.50,18945.50,18819.75,18943.75
2024-05-29,18779.75,18879.50,18755.25,18802.50
2024-05-30,18765.00,18773.25,18547.00,18600.75
2024-05-31,18648.25,18656.50,18241.50,18593.50
2024-06-03,18685.25,18755.00,18435.75,18649.75
2024-06-04,18609.00,18752.75,18567.75,18701.75
2024-06-05,18825.75,19079.50,18800.00,19076.00
2024-06-06,19093.25,19115.75,19017.75,19062.00
2024-06-07,18982.25,19155.00,18974.00,19038.25
2024-06-10,18992.50,19129.50,18978.00,19115.00
2024-06-11,19308.00,19500.50,19248.25,19483.25
2024-06-12,19678.25,19848.00,19634.50,19747.50
2024-06-13,19885.25,19926.50,19760.50,19862.25
2024-06-14,19822.00,19951.50,19813.75,19948.25
2024-06-17,19956.75,20271.25,19904.00,20196.50
2024-06-18,20184.00,20229.00,20127.25,20199.50
2024-06-20,20267.25,20270.50,19959.75,20026.50
2024-06-21,20032.00,20072.75,19914.25,19982.50
2024-06-24,19934.00,19995.25,19740.50,19745.75
2024-06-25,19831.50,19980.75,19792.75,19974.00
2024-06-26,19935.00,20028.00,19901.25,20006.75
2024-06-27,20004.00,20116.50,19954.50,20044.50
2024-06-28,20082.00,20273.00,19907.00,19932.75
2024-07-01,19978.25,20073.75,19812.00,20048.50
2024-07-02,19945.75,20259.25,19943.50,20254.75
2024-07-05,20425.75,20639.25,20411.25,20621.75
2024-07-08,20628.75,20687.75,20588.00,20661.50
2024-07-09,20722.00,20771.50,20616.00,20679.50
2024-07-10,20754.00,20916.50,20703.00,20897.75
2024-07-11,20892.25,20918.25,20377.25,20435.00
2024-07-12,20440.25,20740.75,20421.75,20518.00
2024-07-15,20602.00,20796.25,20506.25,20594.50
2024-07-16,20638.50,20683.75,20464.50,20601.50
2024-07-17,20280.50,20297.00,19988.50,20001.50
2024-07-18,20144.75,20162.50,19759.50,19895.00
2024-07-19,19939.50,19975.75,19654.25,19713.00
2024-07-22,19912.75,20044.75,19810.00,20000.25
2024-07-23,19968.50,20084.50,19906.25,19925.25
2024-07-24,19633.50,19653.50,19170.25,19205.00
2024-07-25,19232.25,19390.50,18883.75,18992.25
2024-07-26,19179.25,19297.50,19041.25,19175.25
2024-07-29,19309.75,19377.25,19113.75,19207.75
2024-07-30,19267.50,19319.00,18803.00,18942.50
2024-07-31,19347.25,19573.25,19311.50,19505.50
2024-08-01,19596.50,19681.25,18868.25,19025.50
2024-08-02,18584.50,18761.00,18385.75,18558.25
2024-08-05,17535.00,18287.00,17510.25,18029.50
2024-08-06,18083.00,18483.25,17966.25,18168.75
2024-08-07,18432.00,18558.00,17951.75,17974.00
2024-08-08,18156.00,18555.00,18065.00,18513.50
2024-08-09,18424.50,18673.50,18404.75,18609.00
2024-08-12,18660.25,18764.50,18524.50,18645.25
2024-08-13,18815.00,19112.25,18791.25,19100.75
2024-08-14,19131.50,19203.50,18925.50,19107.25
2024-08-15,19337.25,19603.25,19317.25,19587.50
2024-08-16,19479.25,19660.75,19462.50,19604.50
2024-08-19,19621.75,19860.75,19529.00,19857.50
2024-08-20,19847.75,19924.75,19743.25,19810.75
2024-08-21,19839.25,19981.25,19771.75,19906.00
2024-08-22,19984.25,20024.75,19542.25,19587.50
2024-08-23,19757.25,19904.00,19593.00,19789.50
2024-08-26,19774.25,19801.50,19506.75,19596.50
2024-08-27,19513.75,19694.25,19442.00,19652.25
2024-08-28,19643.00,19656.50,19278.50,19418.25
